data;data_imagem;idpotreiro;idsubarea;dentrofora;mstotal;msanoni;msoutras;media;s2_b02;s2_b04;s2_b05;s2_b06;s2_b07;s2_b08;s2_b11;s2_b12;ndvi;evi;ndre;savi;tmin;tmed;tmax;umidade;velocidadevento;radiacaosolar;chuva;somatermica;def;exc;mes;ano;dias_desde_ult_medicao;nbr;ndmi
2018-12-10;2018-12-07;4;36;0;3007.858;1421.3964;1586.4617;14.6;0.1433041025641025;0.1702707692307692;0.2245159574468085;0.3496755319148936;0.3931180851063829;0.4266723076923077;0.3660148936170213;0.2543329787234042;0.4295242685167765;0.4666882470649445;0.3104422500646747;0.3506128219261079;16.6;24.591667;32.4;54.208332;2.8458333;28.325657;0.0;14.5;4.32;0.0;12.0;2018.0;0.0;0.2530660663090666;0.0765212481986526
2018-12-10;2018-12-07;4;36;1;1537.6033;1524.2946;13.308742;27.4;0.1433041025641025;0.1702707692307692;0.2245159574468085;0.3496755319148936;0.3931180851063829;0.4266723076923077;0.3660148936170213;0.2543329787234042;0.4295242685167765;0.4666882470649445;0.3104422500646747;0.3506128219261079;16.6;24.591667;32.4;54.208332;2.8458333;28.325657;0.0;14.5;4.32;0.0;12.0;2018.0;17.5;0.2530660663090666;0.0765212481986526
2019-01-14;2019-01-06;1;25;0;2101.9578;2101.9578;0.0;16.8;0.1328297297297297;0.1430689189189189;0.185825;0.31589;0.364875;0.363227027027027;0.304855;0.205075;0.4348407485206547;0.4491491593047709;0.3231060414941232;0.3281710151895028;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2782886907061933;0.0873725450851943
2019-01-14;2019-01-06;1;25;1;4899.2856;4625.7656;273.52017;35.8;0.1328297297297297;0.1430689189189189;0.185825;0.31589;0.364875;0.363227027027027;0.304855;0.205075;0.4348407485206547;0.4491491593047709;0.3231060414941232;0.3281710151895028;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2782886907061933;0.0873725450851943
2019-01-14;2019-01-06;1;26;0;2475.386;2475.386;0.0;16.0;0.1329053658536585;0.1413336585365853;0.1938647058823529;0.3450058823529411;0.3991333333333333;0.397630243902439;0.3196921568627451;0.212378431372549;0.4755357162251691;0.5130684974098932;0.3444924391902647;0.3700271752909559;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.3036871769838022;0.1086514054998918
2019-01-14;2019-01-06;1;26;1;9536.579;8543.878;992.7008;39.6;0.1329053658536585;0.1413336585365853;0.1938647058823529;0.3450058823529411;0.3991333333333333;0.397630243902439;0.3196921568627451;0.212378431372549;0.4755357162251691;0.5130684974098932;0.3444924391902647;0.3700271752909559;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.3036871769838022;0.1086514054998918
2019-01-14;2019-01-06;1;27;0;2319.998;2319.998;0.0;13.4;0.1317744186046511;0.1406891472868217;0.1832260416666666;0.3134635416666667;0.363328125;0.3610904392764857;0.3035833333333333;0.202453125;0.4392392554252641;0.4527861365276916;0.3267665114633833;0.3300146483505967;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2814996467578416;0.0865192945967353
2019-01-14;2019-01-06;1;27;1;6949.978;6949.978;0.0;46.4;0.1317744186046511;0.1406891472868217;0.1832260416666666;0.3134635416666667;0.363328125;0.3610904392764857;0.3035833333333333;0.202453125;0.4392392554252641;0.4527861365276916;0.3267665114633833;0.3300146483505967;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2814996467578416;0.0865192945967353
2019-01-14;2019-01-06;2;28;0;1324.4;168.8;1155.6;10.2;0.1415064655172413;0.1563793103448275;0.2135357142857142;0.3646125;0.4159982142857143;0.415751724137931;0.3648125;0.2391678571428571;0.4533444231487844;0.5015985461124328;0.3213412464719851;0.3628834612341518;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;17.5;0.2696267939488678;0.0652594912278861
2019-01-14;2019-01-06;2;28;1;3058.2507;650.6767;2407.574;34.2;0.1415064655172413;0.1563793103448275;0.2135357142857142;0.3646125;0.4159982142857143;0.415751724137931;0.3648125;0.2391678571428571;0.4533444231487844;0.5015985461124328;0.3213412464719851;0.3628834612341518;20.9;24.233334;28.4;84.791664;3.0;18.755081;0.2;14.65;0.1;0.0;1.0;2019.0;0.0;0.2696267939488678;0.0652594912278861
